year,origin,destination,diplomatic_relation,aviation_routes,migrant_stock
2020,TON,USA,6,,
2020,TON,VUT,,,30
2020,TON,WSM,,,60
2020,TTO,ATG,,1,752
2020,TTO,AUS,,,1850
2020,TTO,BEL,6,,
2020,TTO,BGR,,,4
2020,TTO,BHS,,,418
2020,TTO,BOL,,,5
2020,TTO,BRA,6,,215
2020,TTO,BRB,,2,1506
2020,TTO,CAN,6,2,65223
2020,TTO,CHN,6,,
2020,TTO,CRI,6,,40
2020,TTO,CUB,6,,
2020,TTO,CUW,,,112
2020,TTO,CYP,,,13
2020,TTO,DMA,,,312
2020,TTO,DNK,,,178
2020,TTO,DOM,,,23
2020,TTO,EST,,,2
2020,TTO,FIN,,,44
2020,TTO,GBR,6,1,
2020,TTO,GRC,,,15
2020,TTO,GRD,,3,2291
2020,TTO,GUY,,1,519
2020,TTO,HUN,,,16
2020,TTO,IND,6,,
2020,TTO,ISL,,,6
2020,TTO,JAM,6,1,2343
2020,TTO,KNA,,,275
2020,TTO,LCA,,4,504
2020,TTO,LIE,,,1
2020,TTO,LUX,,,22
2020,TTO,MLT,,,35
2020,TTO,NGA,6,,
2020,TTO,NOR,,,356
2020,TTO,PAN,,2,141
2020,TTO,SUR,,3,
2020,TTO,SVK,,,8
2020,TTO,SVN,,,5
2020,TTO,USA,6,11,226400
2020,TTO,VCT,,1,1011
2020,TTO,VEN,6,2,2646
2020,TTO,ZAF,6,,
2020,TUN,ARE,6,2,4841
2020,TUN,ARG,6,,
2020,TUN,AUS,6,,762
2020,TUN,AUT,6,1,4329
2020,TUN,BEL,6,4,16730
2020,TUN,BFA,6,1,
2020,TUN,BGR,,,150
2020,TUN,BHR,6,,519
2020,TUN,BOL,,,1
2020,TUN,BRA,6,,221
2020,TUN,CAN,6,,23538
2020,TUN,CHE,6,6,13030
2020,TUN,CHL,,,362
2020,TUN,CHN,6,,
2020,TUN,CIV,6,1,
2020,TUN,CMR,6,,
2020,TUN,COD,6,,
2020,TUN,CRI,,,4
2020,TUN,CYP,,,34
2020,TUN,CZE,6,,1032
2020,TUN,DEU,6,32,
2020,TUN,DNK,,,984
2020,TUN,DZA,6,3,
2020,TUN,EGY,6,2,628
2020,TUN,ESP,6,2,
2020,TUN,EST,,,26
2020,TUN,ETH,6,,
2020,TUN,FIN,6,,808
2020,TUN,FRA,6,44,429918
2020,TUN,GAB,,,223
2020,TUN,GBR,6,22,
2020,TUN,GIN,,,510
2020,TUN,GRC,6,,647
2020,TUN,HUN,6,,573
2020,TUN,IDN,6,,
2020,TUN,IND,6,,
2020,TUN,IRN,6,,
2020,TUN,IRQ,6,,314
2020,TUN,ISL,,,41
2020,TUN,ISR,,,51208
2020,TUN,ITA,6,8,107338
2020,TUN,JOR,6,1,
2020,TUN,JPN,6,,
2020,TUN,KEN,6,,
2020,TUN,KOR,6,,
2020,TUN,KWT,6,1,1886
2020,TUN,LBN,6,2,
2020,TUN,LBY,6,21,3292
2020,TUN,LIE,,,22
2020,TUN,LTU,,,8
2020,TUN,LUX,,2,1212
2020,TUN,LVA,,,4
2020,TUN,MAR,6,2,2781
2020,TUN,MLI,6,1,
2020,TUN,MLT,6,1,969
2020,TUN,MRT,6,,270
2020,TUN,NGA,6,,
2020,TUN,NLD,6,2,
2020,TUN,NOR,6,,1133
2020,TUN,OMN,6,,
2020,TUN,PAK,6,,
2020,TUN,POL,6,,833
2020,TUN,PRT,6,1,155
2020,TUN,PSE,,,801
2020,TUN,QAT,6,1,974
2020,TUN,ROU,6,,
2020,TUN,RUS,6,6,
2020,TUN,SAU,6,3,
2020,TUN,SDN,6,,
2020,TUN,SEN,6,1,
2020,TUN,SRB,6,1,
2020,TUN,SVK,,,200
2020,TUN,SVN,,,86
2020,TUN,SWE,6,,
2020,TUN,TUR,6,2,
2020,TUN,USA,6,,
2020,TUN,VEN,,,12
2020,TUN,YEM,6,,
2020,TUN,ZAF,6,,
2020,TUR,AFG,6,2,
2020,TUR,AGO,6,,
2020,TUR,ALB,6,2,1838
2020,TUR,ARE,6,8,31473
2020,TUR,ARG,6,,650
2020,TUR,ARM,,,36
2020,TUR,AUS,6,,42286
2020,TUR,AUT,6,19,159347
2020,TUR,AZE,6,7,1769
2020,TUR,BDI,6,,
2020,TUR,BEL,6,8,101992
2020,TUR,BEN,6,,
2020,TUR,BFA,6,,
2020,TUR,BGD,6,1,
2020,TUR,BGR,6,1,14454
2020,TUR,BHR,6,2,3364
2020,TUR,BIH,6,4,
2020,TUR,BLR,6,2,23
2020,TUR,BOL,,,40
2020,TUR,BRA,6,1,316
2020,TUR,BRN,6,,
2020,TUR,BWA,6,,
2020,TUR,CAN,6,2,34204
2020,TUR,CHE,6,11,82295
2020,TUR,CHL,6,,438
2020,TUR,CHN,6,7,1065
2020,TUR,CIV,6,,
2020,TUR,CMR,6,2,
2020,TUR,COD,6,,
2020,TUR,COG,6,,
2020,TUR,COL,6,,250
2020,TUR,CRI,6,,9
2020,TUR,CUB,6,,
2020,TUR,CYP,,14,605
2020,TUR,CZE,6,2,2268
2020,TUR,DEU,6,128,1326045
2020,TUR,DJI,6,1,
2020,TUR,DNK,6,10,33006
2020,TUR,DOM,6,,31
2020,TUR,DZA,6,6,
2020,TUR,ECU,6,,
2020,TUR,EGY,4,8,759
2020,TUR,ESP,6,7,
2020,TUR,EST,6,1,468
2020,TUR,ETH,6,1,
2020,TUR,FIN,6,5,7644
2020,TUR,FRA,6,26,259787
2020,TUR,GAB,6,,
2020,TUR,GBR,6,89,129595
2020,TUR,GEO,6,5,472
2020,TUR,GHA,6,1,
2020,TUR,GIN,6,,32
2020,TUR,GMB,6,,
2020,TUR,GNQ,6,,
2020,TUR,GRC,6,6,34081
2020,TUR,GTM,,,25
2020,TUR,HKG,,1,
2020,TUR,HRV,6,2,79
2020,TUR,HUN,6,2,3391
2020,TUR,IDN,6,,
2020,TUR,IND,6,4,73
2020,TUR,IRL,6,2,
2020,TUR,IRN,6,14,384
2020,TUR,IRQ,6,16,20677
2020,TUR,ISL,,,104
2020,TUR,ISR,6,3,30532
2020,TUR,ITA,6,12,20964
2020,TUR,JOR,6,3,
2020,TUR,JPN,4,4,7147
2020,TUR,KAZ,6,7,6643
2020,TUR,KEN,6,2,
2020,TUR,KGZ,6,5,1021
2020,TUR,KHM,6,,
2020,TUR,KOR,6,3,
2020,TUR,KWT,6,6,13001
2020,TUR,LBN,6,3,
2020,TUR,LBY,6,6,2704
2020,TUR,LIE,,,581
2020,TUR,LKA,6,,44
2020,TUR,LTU,6,1,233
2020,TUR,LUX,6,3,1435
2020,TUR,LVA,6,2,229
2020,TUR,MAR,6,3,
2020,TUR,MDA,6,2,831
2020,TUR,MDG,6,,
2020,TUR,MDV,,1,
2020,TUR,MEX,6,,520
2020,TUR,MKD,6,2,20011
2020,TUR,MLI,6,,
2020,TUR,MLT,6,4,692
2020,TUR,MMR,6,,
2020,TUR,MNE,6,1,86
2020,TUR,MNG,6,,236
2020,TUR,MOZ,6,,
2020,TUR,MRT,6,,
2020,TUR,MYS,6,2,
2020,TUR,NAM,6,,35
2020,TUR,NER,6,1,
2020,TUR,NGA,6,2,
2020,TUR,NLD,6,22,199017
2020,TUR,NOR,6,7,12238
2020,TUR,NPL,,1,
2020,TUR,NZL,6,,
2020,TUR,OMN,6,2,
2020,TUR,PAK,6,3,
2020,TUR,PAN,,,134
2020,TUR,PER,6,,297
2020,TUR,PHL,6,,
2020,TUR,POL,6,2,1748
2020,TUR,PRT,6,2,789
2020,TUR,PRY,6,,
2020,TUR,QAT,6,4,5035
2020,TUR,ROU,6,4,5130
2020,TUR,RUS,6,31,9332
2020,TUR,RWA,6,2,
2020,TUR,SAU,6,18,
2020,TUR,SDN,6,,
2020,TUR,SEN,6,,87
2020,TUR,SGP,6,3,
2020,TUR,SLE,6,,
2020,TUR,SOM,6,,
2020,TUR,SRB,6,6,1106
2020,TUR,SSD,6,,
2020,TUR,SVK,6,,405
2020,TUR,SVN,6,2,237
2020,TUR,SWE,6,6,52174
2020,TUR,TCD,6,,
2020,TUR,TGO,6,,
2020,TUR,THA,6,2,
2020,TUR,TJK,6,3,777
2020,TUR,TKM,6,2,
2020,TUR,TTO,6,,
2020,TUR,TUN,6,2,
2020,TUR,TZA,6,2,
2020,TUR,UGA,6,,
2020,TUR,UKR,6,20,1376
2020,TUR,USA,6,10,144779
2020,TUR,UZB,6,2,
2020,TUR,VAT,6,,
2020,TUR,VEN,6,,123
2020,TUR,VNM,6,,
2020,TUR,XKX,6,,
2020,TUR,YEM,6,1,
2020,TUR,ZAF,6,1,
2020,TUR,ZMB,6,,
2020,TUR,ZWE,6,,
2020,TUV,AUS,,,245
2020,TUV,BEL,6,,
2020,TUV,DNK,,,3
2020,TUV,FJI,6,1,420
2020,TUV,GRC,,,8
2020,TUV,KIR,,,311
2020,TUV,NRU,,,37
2020,TUV,NZL,6,,
2020,TUV,TWN,6,,
2020,TUV,USA,6,,
2020,TUV,WSM,,,58
2020,TWN,ARE,,1,
2020,TWN,AUS,,3,
2020,TWN,AUT,,1,
2020,TWN,BLZ,6,,
2020,TWN,CAN,,3,
2020,TWN,CHN,,189,
2020,TWN,DEU,,1,
2020,TWN,FRA,,1,
2020,TWN,GTM,6,,
2020,TWN,GUM,,2,
2020,TWN,HKG,,13,
2020,TWN,HND,6,,
2020,TWN,HTI,6,,
2020,TWN,IDN,,7,
2020,TWN,IND,,2,
2020,TWN,JPN,,68,
2020,TWN,KHM,,3,
2020,TWN,KNA,6,,
2020,TWN,KOR,,18,
2020,TWN,LCA,6,,
2020,TWN,MAC,,8,
2020,TWN,MHL,6,,
2020,TWN,MMR,,1,
2020,TWN,MYS,,7,
2020,TWN,NIC,6,,
2020,TWN,NLD,,2,
2020,TWN,NRU,6,,
2020,TWN,PHL,,9,
2020,TWN,PLW,6,2,
2020,TWN,PRY,6,,
2020,TWN,SGP,,9,
2020,TWN,SWZ,6,,
2020,TWN,THA,,8,
2020,TWN,TUV,6,,
2020,TWN,USA,,14,
2020,TWN,VAT,6,,
2020,TWN,VCT,6,,
2020,TWN,VNM,,13,
2020,TZA,ARE,6,1,
2020,TZA,AUS,,,4885
2020,TZA,BDI,6,,33318
2020,TZA,BEL,6,,
2020,TZA,BGR,,,13
2020,TZA,BOL,,,5
2020,TZA,BRA,6,,220
2020,TZA,BWA,,,814
2020,TZA,CAN,6,,21535
2020,TZA,CHL,,,362
2020,TZA,CHN,6,,1708
2020,TZA,COD,6,,
2020,TZA,COM,6,1,143
2020,TZA,CRI,,,4
2020,TZA,CYP,,,142
2020,TZA,DEU,6,1,
2020,TZA,DNK,,,1064
2020,TZA,EGY,6,1,
2020,TZA,ERI,,,459
2020,TZA,EST,,,5
2020,TZA,ETH,6,4,
2020,TZA,FIN,,,561
2020,TZA,FRA,6,,
2020,TZA,GBR,6,,
2020,TZA,GHA,,,8
2020,TZA,GRC,,,401
2020,TZA,HUN,,,78
2020,TZA,IND,6,,
2020,TZA,ISL,,,24
2020,TZA,ISR,6,,
2020,TZA,ITA,6,,1805
2020,TZA,JPN,6,,
2020,TZA,KEN,6,16,34767
2020,TZA,KOR,6,,
2020,TZA,LBY,,,281
2020,TZA,LIE,,,2
2020,TZA,LSO,,,155
2020,TZA,LTU,,,1
2020,TZA,LUX,,,24
2020,TZA,LVA,,,2
2020,TZA,MLI,,,1033
2020,TZA,MOZ,6,1,7423
2020,TZA,MWI,6,1,7041
2020,TZA,MYS,6,,
2020,TZA,MYT,,1,
2020,TZA,NAM,,,1148
2020,TZA,NGA,6,,
2020,TZA,NLD,6,3,
2020,TZA,NOR,,,935
2020,TZA,OMN,6,1,16135
2020,TZA,PNG,,,27
2020,TZA,PRT,,,77
2020,TZA,QAT,,1,
2020,TZA,RUS,6,,
2020,TZA,RWA,6,2,42713
2020,TZA,SAU,6,,
2020,TZA,SDN,6,,
2020,TZA,SVN,,,2
2020,TZA,SWE,6,,
2020,TZA,TUR,6,1,
2020,TZA,UGA,6,4,26558
2020,TZA,USA,6,,
2020,TZA,ZAF,6,2,
2020,TZA,ZMB,6,,6617
2020,TZA,ZWE,6,1,
2020,UGA,ARE,6,1,
2020,UGA,AUS,6,,4582
2020,UGA,BDI,6,,1058
2020,UGA,BEL,6,4,
2020,UGA,BGR,,,9
2020,UGA,BHS,,,11
2020,UGA,BWA,,,324
2020,UGA,CAN,6,,14870
2020,UGA,CHE,4,,
2020,UGA,CHN,6,,833
2020,UGA,COD,6,,5950
2020,UGA,CRI,,,11
2020,UGA,CYP,,,18
2020,UGA,DEU,6,,
2020,UGA,DNK,6,,1711
2020,UGA,EGY,6,1,
2020,UGA,ERI,,1,1331
2020,UGA,EST,,,9
2020,UGA,ETH,6,1,18
2020,UGA,FIN,,,271
2020,UGA,FRA,6,,
2020,UGA,GBR,6,2,
2020,UGA,GRC,,,140
2020,UGA,HUN,,,97
2020,UGA,IND,6,,714
2020,UGA,IRN,6,,
2020,UGA,ISL,,,60
2020,UGA,ISR,,,161
2020,UGA,ITA,6,,1132
2020,UGA,JPN,6,,
2020,UGA,KEN,6,3,290597
2020,UGA,LSO,,,251
2020,UGA,LUX,,,35
2020,UGA,LVA,,,1
2020,UGA,MYS,6,,
2020,UGA,NAM,,,502
2020,UGA,NGA,6,,
2020,UGA,NLD,,3,
2020,UGA,NOR,,,1586
2020,UGA,PRT,,,29
2020,UGA,QAT,6,1,
2020,UGA,RUS,6,,
2020,UGA,RWA,6,5,92061
2020,UGA,SAU,6,,
2020,UGA,SDN,6,,1728
2020,UGA,SOM,6,1,
2020,UGA,SSD,6,,151003
2020,UGA,SVK,,,11
2020,UGA,SVN,,,6
2020,UGA,SWZ,,,54
2020,UGA,SYC,,,27
2020,UGA,TUR,6,1,
2020,UGA,TZA,6,4,4326
2020,UGA,USA,6,,
2020,UGA,ZAF,6,1,
2020,UGA,ZMB,,,559
2020,UKR,AGO,4,,
2020,UKR,ARE,6,10,
2020,UKR,ARG,4,,3704
2020,UKR,ARM,6,2,2354
2020,UKR,AUS,6,,17109
2020,UKR,AUT,6,10,15119
2020,UKR,AZE,6,3,1630
2020,UKR,BEL,6,2,3464
2020,UKR,BGR,6,,11275
2020,UKR,BHS,,,18
2020,UKR,BLR,6,2,222436
2020,UKR,BOL,,,126
2020,UKR,BRA,6,,909
2020,UKR,CAN,6,,80459
2020,UKR,CHE,6,3,11515
2020,UKR,CHL,,,342
2020,UKR,CHN,4,,3330
2020,UKR,CPV,,,22
2020,UKR,CRI,,,186
2020,UKR,CUB,4,,131
2020,UKR,CYP,6,6,3257
2020,UKR,CZE,6,3,156128
2020,UKR,DEU,6,12,269725
2020,UKR,DNK,6,,12306
2020,UKR,DOM,,,77
2020,UKR,DZA,6,,
2020,UKR,ECU,,,345
2020,UKR,EGY,6,,2135
2020,UKR,ESP,6,11,110708
2020,UKR,EST,6,1,24170
2020,UKR,ETH,4,,
2020,UKR,FIN,6,1,2851
2020,UKR,FRA,6,3,31996
2020,UKR,GBR,6,3,33920
2020,UKR,GEO,6,7,12203
2020,UKR,GIN,,,7
2020,UKR,GRC,6,5,19846
2020,UKR,HRV,6,,711
2020,UKR,HUN,6,1,70944
2020,UKR,IDN,6,,
2020,UKR,IND,6,,
2020,UKR,IRL,4,,11086
2020,UKR,IRN,6,,
2020,UKR,IRQ,6,,
2020,UKR,ISL,,,437
2020,UKR,ISR,6,7,146707
2020,UKR,ITA,6,10,243390
2020,UKR,JOR,6,1,
2020,UKR,JPN,6,,2217
2020,UKR,KAZ,6,4,77786
2020,UKR,KEN,6,,
2020,UKR,KGZ,6,,26066
2020,UKR,KOR,4,,
2020,UKR,KWT,6,,
2020,UKR,LBN,6,,
2020,UKR,LBY,4,,933
2020,UKR,LIE,,,61
2020,UKR,LTU,6,2,20566
2020,UKR,LUX,,,1471
2020,UKR,LVA,6,2,32262
2020,UKR,MAR,6,,
2020,UKR,MDA,6,1,17902
2020,UKR,MEX,6,,743
2020,UKR,MKD,6,,63
2020,UKR,MLT,,,868
2020,UKR,MNE,4,,140
2020,UKR,MYS,6,,
2020,UKR,NAM,,,267
2020,UKR,NGA,6,,
2020,UKR,NIC,,,80
2020,UKR,NLD,6,2,8677
2020,UKR,NOR,6,1,5693
2020,UKR,NZL,,,2182
2020,UKR,PAK,6,,
2020,UKR,PAN,,,603
2020,UKR,PER,6,,384
2020,UKR,POL,6,6,180211
2020,UKR,PRT,6,2,53384
2020,UKR,QAT,6,,
2020,UKR,ROU,4,,14868
2020,UKR,RUS,6,39,1800051
2020,UKR,SAU,6,,
2020,UKR,SEN,4,,
2020,UKR,SGP,6,,
2020,UKR,SMR,,,68
2020,UKR,SRB,6,,1967
2020,UKR,SVK,6,,11582
2020,UKR,SVN,6,,2806
2020,UKR,SWE,6,,11494
2020,UKR,SYR,4,,
2020,UKR,THA,6,1,
2020,UKR,TJK,6,,1212
2020,UKR,TKM,6,,7952
2020,UKR,TUN,6,,
2020,UKR,TUR,6,20,29379
2020,UKR,USA,6,1,387590
2020,UKR,UZB,6,1,123658
2020,UKR,VAT,4,,
2020,UKR,VEN,,,197
2020,UKR,VNM,6,,
2020,UKR,ZAF,6,,
2020,URY,AGO,6,,
2020,URY,AND,,,108
2020,URY,ARE,6,,
2020,URY,ARG,6,9,98600
2020,URY,AUS,6,,10470
2020,URY,AUT,6,,
2020,URY,BEL,6,,
2020,URY,BGR,,,17
2020,URY,BHS,,,17
2020,URY,BLR,,,26
2020,URY,BOL,6,,565
2020,URY,BRA,6,9,23583
2020,URY,CAN,6,,6484
2020,URY,CHE,6,,
2020,URY,CHL,6,2,6112
2020,URY,CHN,6,,
2020,URY,COL,6,,659
2020,URY,CRI,6,,374
2020,URY,CUB,6,,
2020,URY,CYP,,,1
2020,URY,DEU,6,,
2020,URY,DNK,,,229
2020,URY,DOM,6,,189
2020,URY,ECU,6,,488
2020,URY,EGY,6,,
2020,URY,ESP,6,1,82123
2020,URY,EST,,,6
2020,URY,FIN,6,,126
2020,URY,FRA,6,,
2020,URY,GBR,6,,
2020,URY,GRC,6,,112
2020,URY,GTM,6,,149
2020,URY,HND,,,67
2020,URY,HTI,,,279
2020,URY,HUN,,,56
2020,URY,IND,6,,
2020,URY,IRN,6,,
2020,URY,ISL,,,11
2020,URY,ISR,6,,7318
2020,URY,ITA,6,,7114
2020,URY,JPN,6,,
2020,URY,KOR,6,,
2020,URY,LBN,6,,
2020,URY,LTU,,,17
2020,URY,LUX,,,91
2020,URY,LVA,,,3
2020,URY,MEX,6,,2734
2020,URY,MLI,,,585
2020,URY,MYS,6,,
2020,URY,NIC,,,38
2020,URY,NLD,6,,
2020,URY,NOR,,,248
2020,URY,PAN,6,1,914
2020,URY,PER,6,1,1065
2020,URY,PRT,6,,256
2020,URY,PRY,6,1,3168
2020,URY,QAT,6,,
2020,URY,ROU,6,,
2020,URY,RUS,6,,
2020,URY,SAU,6,,
2020,URY,SLV,6,,76
2020,URY,SVK,,,18
2020,URY,SVN,,,13
2020,URY,SWE,6,,
2020,URY,USA,6,2,
2020,URY,VAT,6,,
2020,URY,VEN,4,,4519
2020,URY,VNM,6,,
2020,URY,ZAF,6,,
2020,USA,ABW,,21,
2020,USA,AFG,4,,
2020,USA,AGO,6,,
2020,USA,ALB,6,,2225
2020,USA,AND,,,112
2020,USA,ARE,6,24,12874
2020,USA,ARG,4,10,14822
2020,USA,ARM,6,,
2020,USA,ASM,,1,
2020,USA,ATG,,7,2747
2020,USA,AUS,4,26,112841
2020,USA,AUT,4,6,12166
2020,USA,AZE,6,,
2020,USA,BDI,6,,
2020,USA,BEL,4,21,16216
2020,USA,BEN,6,,
2020,USA,BFA,6,,
2020,USA,BGD,6,,45115
2020,USA,BGR,6,,3454
2020,USA,BHR,4,,1378
2020,USA,BHS,4,72,10359
2020,USA,BIH,6,,
2020,USA,BLR,6,,84
2020,USA,BLZ,4,10,4647
2020,USA,BMU,,11,
2020,USA,BOL,4,2,5453
2020,USA,BRA,6,57,32451
2020,USA,BRB,6,3,1044
2020,USA,BRN,4,,165
2020,USA,BTN,,,141
2020,USA,BWA,6,,920
2020,USA,CAF,6,,
2020,USA,CAN,4,364,267441
2020,USA,CHE,6,29,39454
2020,USA,CHL,4,10,16025
2020,USA,CHN,4,59,55280
2020,USA,CIV,6,,
2020,USA,CMR,4,,952
2020,USA,COD,6,,
2020,USA,COG,6,,164
2020,USA,COL,6,49,20944
2020,USA,CPV,6,,370
2020,USA,CRI,4,34,15209
2020,USA,CUB,4,,176
2020,USA,CUW,,,384
2020,USA,CYM,,17,
2020,USA,CYP,6,,3161
2020,USA,CZE,4,,7315
2020,USA,DEU,4,114,144138
2020,USA,DJI,6,,
2020,USA,DMA,,,637
2020,USA,DNK,4,7,14036
2020,USA,DOM,4,61,14626
2020,USA,DZA,4,,1072
2020,USA,ECU,6,8,14744
2020,USA,EGY,6,2,3217
2020,USA,ERI,4,,
2020,USA,ESP,6,57,53484
2020,USA,EST,6,,1181
2020,USA,ETH,6,1,
2020,USA,FIN,4,4,5445
2020,USA,FJI,6,6,
2020,USA,FRA,4,89,57596
2020,USA,FSM,6,,
2020,USA,GAB,4,,550
2020,USA,GBR,4,207,229523
2020,USA,GEO,6,,109
2020,USA,GHA,6,1,716
2020,USA,GIN,4,,288
2020,USA,GLP,,2,
2020,USA,GMB,6,,
2020,USA,GNB,,,226
2020,USA,GNQ,6,,
2020,USA,GRC,6,3,23297
2020,USA,GRD,6,4,
2020,USA,GTM,6,17,9299
2020,USA,GUM,,1,
2020,USA,GUY,6,2,740
2020,USA,HKG,,16,13827
2020,USA,HND,4,19,6954
2020,USA,HRV,4,,1519
2020,USA,HTI,6,13,1586
2020,USA,HUN,4,,9362
2020,USA,IDN,6,,1459
2020,USA,IND,4,5,17244
2020,USA,IRL,4,35,32488
2020,USA,IRQ,6,,
2020,USA,ISL,4,7,2604
2020,USA,ISR,4,7,91494
2020,USA,ITA,4,53,53577
2020,USA,JAM,4,40,6349
2020,USA,JOR,6,6,
2020,USA,JPN,4,80,89237
2020,USA,KAZ,6,,678
2020,USA,KEN,4,,
2020,USA,KGZ,6,,
2020,USA,KHM,6,,208
2020,USA,KIR,,2,42
2020,USA,KNA,,3,
2020,USA,KOR,4,39,65941
2020,USA,KWT,6,2,5035
2020,USA,LAO,6,,
2020,USA,LBN,6,,
2020,USA,LBR,6,,399
2020,USA,LBY,,,10550
2020,USA,LCA,,7,851
2020,USA,LIE,,,147
2020,USA,LKA,6,,613
2020,USA,LSO,6,,163
2020,USA,LTU,6,,588
2020,USA,LUX,6,,2972
2020,USA,LVA,6,1,543
2020,USA,MAR,4,1,1971
2020,USA,MDA,6,,252
2020,USA,MDG,6,,
2020,USA,MDV,,,46
2020,USA,MEX,4,369,799179
2020,USA,MHL,6,1,1441
2020,USA,MKD,6,,
2020,USA,MLI,6,,1666
2020,USA,MLT,4,,3632
2020,USA,MMR,6,,
2020,USA,MNE,6,,317
2020,USA,MNG,6,,856
2020,USA,MOZ,6,,
2020,USA,MRT,4,,116
2020,USA,MTQ,,2,
2020,USA,MUS,4,,48
2020,USA,MWI,6,,
2020,USA,MYS,6,,
2020,USA,NAM,6,,1098
2020,USA,NER,6,,
2020,USA,NGA,6,3,
2020,USA,NIC,6,6,3775
2020,USA,NLD,4,39,36718
2020,USA,NOR,4,5,18657
2020,USA,NPL,6,,
2020,USA,NZL,4,10,29584
2020,USA,OMN,6,,
2020,USA,PAK,4,1,
2020,USA,PAN,4,29,16867
2020,USA,PER,6,21,10796
2020,USA,PHL,4,3,6469
2020,USA,PLW,6,,333
2020,USA,PNG,6,,733
2020,USA,POL,4,2,25274
2020,USA,PRI,,53,
2020,USA,PRT,4,14,7980
2020,USA,PRY,4,2,1706
2020,USA,PSE,,,8179
2020,USA,PYF,,7,
2020,USA,QAT,4,11,4231
2020,USA,ROU,6,,6683
2020,USA,RUS,6,13,5120
2020,USA,RWA,6,,
2020,USA,SAU,6,5,
2020,USA,SDN,4,,
2020,USA,SEN,6,4,826
2020,USA,SGP,4,,23638
2020,USA,SLB,,,28
2020,USA,SLE,6,,152
2020,USA,SLV,4,28,5488
2020,USA,SOM,6,,
2020,USA,SRB,6,,1713
2020,USA,SSD,4,,
2020,USA,SUR,6,,
2020,USA,SVK,6,,2646
2020,USA,SVN,4,,866
2020,USA,SWE,4,7,23047
2020,USA,SWZ,6,,259
2020,USA,TCA,,14,
2020,USA,TCD,4,,
2020,USA,TGO,6,,182
2020,USA,THA,4,,48509
2020,USA,TJK,6,,273
2020,USA,TKM,6,,
2020,USA,TLS,6,,57
2020,USA,TTO,4,11,6439
2020,USA,TUN,6,,644
2020,USA,TUR,6,10,27054
2020,USA,TUV,6,,3
2020,USA,TWN,,14,
2020,USA,TZA,6,,1149
2020,USA,UGA,6,,1312
2020,USA,UKR,6,1,2782
2020,USA,URY,4,2,743
2020,USA,UZB,6,,
2020,USA,VAT,4,,
2020,USA,VCT,,,346
2020,USA,VEN,6,9,10598
2020,USA,VNM,6,,
2020,USA,WSM,4,1,297
2020,USA,XKX,6,,
2020,USA,ZAF,4,5,
2020,USA,ZMB,4,,1169
2020,USA,ZWE,6,,
2020,UZB,AFG,6,,219
2020,UZB,ARE,,2,
2020,UZB,ARM,,,748
2020,UZB,AUS,,,2292
2020,UZB,AUT,6,,
2020,UZB,AZE,6,1,9458
2020,UZB,BEL,6,,
2020,UZB,BGR,,,925
2020,UZB,BLR,6,,14570
2020,UZB,BOL,,,5
2020,UZB,CAN,,,6990
2020,UZB,CHL,,,537
2020,UZB,CHN,6,4,1397
2020,UZB,CRI,,,1
2020,UZB,CYP,,,70
2020,UZB,CZE,,2,2555
2020,UZB,DEU,6,1,
2020,UZB,DNK,,,319
2020,UZB,EGY,6,,
2020,UZB,ESP,6,,
2020,UZB,EST,,,1096
2020,UZB,FIN,,,382
2020,UZB,FRA,6,1,
2020,UZB,GBR,6,1,
2020,UZB,GEO,,,765
2020,UZB,GRC,,,8459
2020,UZB,HUN,,,170
2020,UZB,IDN,6,,
2020,UZB,IND,6,2,
2020,UZB,IRN,6,1,
2020,UZB,ISL,,,13
2020,UZB,ISR,6,1,23687
2020,UZB,ITA,6,2,2703
2020,UZB,JPN,6,1,3856
2020,UZB,KAZ,6,4,689957
2020,UZB,KGZ,6,2,8940
2020,UZB,KOR,6,3,59358
2020,UZB,KWT,6,,
2020,UZB,LBY,,,2122
2020,UZB,LIE,,,3
2020,UZB,LTU,,,809
2020,UZB,LUX,,,119
2020,UZB,LVA,6,2,2569
2020,UZB,MDA,,,294
2020,UZB,MLT,,,56
2020,UZB,MYS,6,2,
2020,UZB,NOR,,,660
2020,UZB,OMN,6,,
2020,UZB,PAK,6,,
2020,UZB,POL,6,,965
2020,UZB,PRT,,,1006
2020,UZB,RUS,6,82,871154
2020,UZB,SAU,6,,
2020,UZB,SGP,6,2,
2020,UZB,SVK,,,59
2020,UZB,SVN,,,78
2020,UZB,THA,,1,
2020,UZB,TJK,6,,7563
2020,UZB,TKM,6,,67003
2020,UZB,TUR,6,2,75318
2020,UZB,UKR,6,1,223491
2020,UZB,USA,6,,
2020,VAT,AGO,6,,
2020,VAT,ALB,6,,
2020,VAT,ARG,6,,
2020,VAT,AUS,6,,
2020,VAT,AUT,6,,
2020,VAT,BDI,6,,
2020,VAT,BEL,6,,
2020,VAT,BEN,6,,
2020,VAT,BFA,6,,
2020,VAT,BGD,6,,
2020,VAT,BGR,6,,
2020,VAT,BIH,6,,
2020,VAT,BLR,6,,
2020,VAT,BOL,6,,
2020,VAT,BRA,6,,
2020,VAT,CAF,6,,
2020,VAT,CAN,4,,
2020,VAT,CHE,6,,
2020,VAT,CHL,6,,282
2020,VAT,CIV,6,,
2020,VAT,CMR,6,,
2020,VAT,COD,6,,
