country,coub,sex,age_lfs,fborn,oecd,oecdb,edu_lfs,number
LUX,MAR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,293
LUX,MAR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,441
LUX,MAR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,623
LUX,MAR,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,18
LUX,MAR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,38
LUX,MAR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,39
LUX,MAR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,47
LUX,MAR,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,MAR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,25
LUX,MAR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,38
LUX,MAR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,17
LUX,MAR,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,2
LUX,MAR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,326
LUX,MAR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,459
LUX,MAR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,525
LUX,MAR,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,21
LUX,MAR,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,64
LUX,MAR,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,31
LUX,MAR,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,34
LUX,MAR,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,2
LUX,MEX,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,7
LUX,MEX,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,13
LUX,MEX,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,5
LUX,MEX,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,11
LUX,MEX,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,32
LUX,MEX,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,163
LUX,MEX,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,2
LUX,MEX,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,5
LUX,MEX,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1
LUX,MEX,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,6
LUX,MEX,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,14
LUX,MEX,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,4
LUX,MEX,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,15
LUX,MEX,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,41
LUX,MEX,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,219
LUX,MEX,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,5
LUX,MEX,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,2
LUX,MEX,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,7
LUX,MMR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1
LUX,MMR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,MMR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,2
LUX,MMR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,MMR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1
LUX,MMR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,MMR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,MMR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,2
LUX,MYS,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2
LUX,MYS,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1
LUX,MYS,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
LUX,MYS,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,6
LUX,MYS,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,20
LUX,MYS,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,MYS,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1
LUX,MYS,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3
LUX,MYS,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
LUX,MYS,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,2
LUX,MYS,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,6
LUX,MYS,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,13
LUX,MYS,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,38
LUX,MYS,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,MYS,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2
LUX,MYS,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,2
LUX,MYS,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
LUX,NGA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3
LUX,NGA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,11
LUX,NGA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1
LUX,NGA,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,NGA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,63
LUX,NGA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,86
LUX,NGA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,113
LUX,NGA,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,4
LUX,NGA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1
LUX,NGA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,2
LUX,NGA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,10
LUX,NGA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,6
LUX,NGA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1
LUX,NGA,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,NGA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,29
LUX,NGA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,56
LUX,NGA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,68
LUX,NGA,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,NGA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2
LUX,NIC,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,NIC,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1
LUX,NIC,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
LUX,NIC,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,7
LUX,NIC,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,NIC,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,NIC,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,5
LUX,NIC,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
LUX,NIC,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,NLD,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,25
LUX,NLD,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,66
LUX,NLD,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,21
LUX,NLD,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,5
LUX,NLD,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,153
LUX,NLD,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,345
LUX,NLD,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,729
LUX,NLD,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,13
LUX,NLD,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,147
LUX,NLD,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,219
LUX,NLD,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,183
LUX,NLD,Male,65+,Foreign-born,OECD member,OECD member,Unknown,16
LUX,NLD,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,35
LUX,NLD,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,82
LUX,NLD,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,19
LUX,NLD,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,2
LUX,NLD,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,116
LUX,NLD,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,332
LUX,NLD,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,476
LUX,NLD,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,12
LUX,NLD,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,218
LUX,NLD,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,242
LUX,NLD,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,107
LUX,NLD,Female,65+,Foreign-born,OECD member,OECD member,Unknown,14
LUX,NPL,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,13
LUX,NPL,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,22
LUX,NPL,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,5
LUX,NPL,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,2
LUX,NPL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,35
LUX,NPL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,41
LUX,NPL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,62
LUX,NPL,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,8
LUX,NPL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,13
LUX,NPL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,17
LUX,NPL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,4
LUX,NPL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,33
LUX,NPL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,33
LUX,NPL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,44
LUX,NPL,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,8
LUX,NPL,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1
LUX,NZL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,6
LUX,NZL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,5
LUX,NZL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,14
LUX,NZL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,34
LUX,NZL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,1
LUX,NZL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1
LUX,NZL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1
LUX,NZL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,3
LUX,NZL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1
LUX,NZL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,2
LUX,NZL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,4
LUX,NZL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,32
LUX,NZL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1
LUX,OTH,Male,15-24,Native-born,OECD member,OECD member,ISCED 0/1/2,7686
LUX,OTH,Male,15-24,Native-born,OECD member,OECD member,ISCED 3/4,13600
LUX,OTH,Male,15-24,Native-born,OECD member,OECD member,ISCED 5/6/7/8,1916
LUX,OTH,Male,15-24,Native-born,OECD member,OECD member,Unknown,698
LUX,OTH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,405
LUX,OTH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,536
LUX,OTH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,90
LUX,OTH,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,33
LUX,OTH,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,47
LUX,OTH,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,80
LUX,OTH,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,24
LUX,OTH,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,2
LUX,OTH,Male,25-64,Native-born,OECD member,OECD member,ISCED 0/1/2,11333
LUX,OTH,Male,25-64,Native-born,OECD member,OECD member,ISCED 3/4,38068
LUX,OTH,Male,25-64,Native-born,OECD member,OECD member,ISCED 5/6/7/8,22089
LUX,OTH,Male,25-64,Native-born,OECD member,OECD member,Unknown,1031
LUX,OTH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3258
LUX,OTH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,3459
LUX,OTH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,2877
LUX,OTH,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,205
LUX,OTH,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,133
LUX,OTH,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,282
LUX,OTH,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,789
LUX,OTH,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,24
LUX,OTH,Male,65+,Native-born,OECD member,OECD member,ISCED 0/1/2,8154
LUX,OTH,Male,65+,Native-born,OECD member,OECD member,ISCED 3/4,11759
LUX,OTH,Male,65+,Native-born,OECD member,OECD member,ISCED 5/6/7/8,4438
LUX,OTH,Male,65+,Native-born,OECD member,OECD member,Unknown,490
LUX,OTH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,273
LUX,OTH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,138
LUX,OTH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,138
LUX,OTH,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,12
LUX,OTH,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,38
LUX,OTH,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,85
LUX,OTH,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,109
LUX,OTH,Male,65+,Foreign-born,OECD member,OECD member,Unknown,5
LUX,OTH,Female,15-24,Native-born,OECD member,OECD member,ISCED 0/1/2,6197
LUX,OTH,Female,15-24,Native-born,OECD member,OECD member,ISCED 3/4,12838
LUX,OTH,Female,15-24,Native-born,OECD member,OECD member,ISCED 5/6/7/8,2576
LUX,OTH,Female,15-24,Native-born,OECD member,OECD member,Unknown,654
LUX,OTH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,293
LUX,OTH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,512
LUX,OTH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,141
LUX,OTH,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,24
LUX,OTH,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,44
LUX,OTH,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,118
LUX,OTH,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,54
LUX,OTH,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,1
LUX,OTH,Female,25-64,Native-born,OECD member,OECD member,ISCED 0/1/2,10854
LUX,OTH,Female,25-64,Native-born,OECD member,OECD member,ISCED 3/4,34177
LUX,OTH,Female,25-64,Native-born,OECD member,OECD member,ISCED 5/6/7/8,24102
LUX,OTH,Female,25-64,Native-born,OECD member,OECD member,Unknown,953
LUX,OTH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3190
LUX,OTH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,3046
LUX,OTH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,2785
LUX,OTH,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,155
LUX,OTH,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,157
LUX,OTH,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,383
LUX,OTH,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1133
LUX,OTH,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,27
LUX,OTH,Female,65+,Native-born,OECD member,OECD member,ISCED 0/1/2,16668
LUX,OTH,Female,65+,Native-born,OECD member,OECD member,ISCED 3/4,11476
LUX,OTH,Female,65+,Native-born,OECD member,OECD member,ISCED 5/6/7/8,2891
LUX,OTH,Female,65+,Native-born,OECD member,OECD member,Unknown,765
LUX,OTH,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,383
LUX,OTH,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,146
LUX,OTH,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,131
LUX,OTH,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,21
LUX,OTH,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,51
LUX,OTH,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,93
LUX,OTH,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,82
LUX,OTH,Female,65+,Foreign-born,OECD member,OECD member,Unknown,3
LUX,PAK,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1
LUX,PAK,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,6
LUX,PAK,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1
LUX,PAK,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,15
LUX,PAK,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,42
LUX,PAK,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,146
LUX,PAK,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,6
LUX,PAK,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,5
LUX,PAK,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,16
LUX,PAK,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
LUX,PAK,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
LUX,PAK,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
LUX,PAK,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,13
LUX,PAK,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,29
LUX,PAK,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,99
LUX,PAK,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,PAK,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1
LUX,PAK,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
LUX,PAK,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
LUX,PER,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,6
LUX,PER,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,14
LUX,PER,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
LUX,PER,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,13
LUX,PER,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,74
LUX,PER,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,124
LUX,PER,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,PER,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2
LUX,PER,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,2
LUX,PER,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,7
LUX,PER,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,PER,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
LUX,PER,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,27
LUX,PER,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,2
LUX,PER,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,PER,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,33
LUX,PER,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,94
LUX,PER,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,140
LUX,PER,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,3
LUX,PER,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,11
LUX,PER,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,11
LUX,PER,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,11
LUX,PER,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,2
LUX,PHL,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,10
LUX,PHL,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,15
LUX,PHL,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,PHL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,18
LUX,PHL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,47
LUX,PHL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,131
LUX,PHL,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,2
LUX,PHL,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2
LUX,PHL,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,1
LUX,PHL,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
LUX,PHL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,10
LUX,PHL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,15
LUX,PHL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,4
LUX,PHL,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,PHL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,134
LUX,PHL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,192
LUX,PHL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,370
LUX,PHL,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,15
LUX,PHL,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,18
LUX,PHL,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,18
LUX,PHL,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,24
LUX,PHL,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,1
LUX,POL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,47
LUX,POL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,88
LUX,POL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,17
LUX,POL,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,5
LUX,POL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,235
LUX,POL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,480
LUX,POL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1050
LUX,POL,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,13
LUX,POL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,25
LUX,POL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,48
LUX,POL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,62
LUX,POL,Male,65+,Foreign-born,OECD member,OECD member,Unknown,1
LUX,POL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,30
LUX,POL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,84
LUX,POL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,32
LUX,POL,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,5
LUX,POL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,252
LUX,POL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,629
LUX,POL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1688
LUX,POL,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,32
LUX,POL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,68
LUX,POL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,80
LUX,POL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,67
LUX,POL,Female,65+,Foreign-born,OECD member,OECD member,Unknown,2
LUX,PRT,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1069
